code_insee,nom_standard,reg_code,reg_nom,dep_code,dep_nom,latitude_centre,longitude_centre
56119,Locoal-Mendon,53,Bretagne,56,Morbihan,47.702,-3.11
56120,Locqueltas,53,Bretagne,56,Morbihan,47.764,-2.758
56121,Lorient,53,Bretagne,56,Morbihan,47.75,-3.378
56122,Loyat,53,Bretagne,56,Morbihan,47.992,-2.384
56123,Malansac,53,Bretagne,56,Morbihan,47.686,-2.3
56124,Malestroit,53,Bretagne,56,Morbihan,47.808,-2.387
56125,Malguénac,53,Bretagne,56,Morbihan,48.069,-3.056
56126,Marzan,53,Bretagne,56,Morbihan,47.542,-2.354
56127,Mauron,53,Bretagne,56,Morbihan,48.082,-2.304
56128,Melrand,53,Bretagne,56,Morbihan,47.975,-3.1
56129,Ménéac,53,Bretagne,56,Morbihan,48.131,-2.454
56130,Merlevenez,53,Bretagne,56,Morbihan,47.733,-3.243
56131,Meslan,53,Bretagne,56,Morbihan,47.988,-3.448
56132,Meucon,53,Bretagne,56,Morbihan,47.724,-2.774
56133,Missiriac,53,Bretagne,56,Morbihan,47.824,-2.356
56134,Mohon,53,Bretagne,56,Morbihan,48.063,-2.496
56135,Molac,53,Bretagne,56,Morbihan,47.736,-2.44
56136,Monteneuf,53,Bretagne,56,Morbihan,47.878,-2.193
56137,Monterblanc,53,Bretagne,56,Morbihan,47.732,-2.696
56139,Montertelot,53,Bretagne,56,Morbihan,47.886,-2.412
56140,Moréac,53,Bretagne,56,Morbihan,47.933,-2.804
56141,Moustoir-Ac,53,Bretagne,56,Morbihan,47.843,-2.858
56143,Muzillac,53,Bretagne,56,Morbihan,47.555,-2.473
56144,Évellys,53,Bretagne,56,Morbihan,47.997,-2.844
56145,Néant-sur-Yvel,53,Bretagne,56,Morbihan,48.022,-2.333
56146,Neulliac,53,Bretagne,56,Morbihan,48.122,-2.972
56147,Nivillac,53,Bretagne,56,Morbihan,47.541,-2.249
56148,Nostang,53,Bretagne,56,Morbihan,47.755,-3.175
56149,Noyal-Muzillac,53,Bretagne,56,Morbihan,47.6,-2.46
56151,Noyal-Pontivy,53,Bretagne,56,Morbihan,48.061,-2.891
56152,Le Palais,53,Bretagne,56,Morbihan,47.343,-3.171
56153,Péaule,53,Bretagne,56,Morbihan,47.583,-2.336
56154,Peillac,53,Bretagne,56,Morbihan,47.715,-2.219
56155,Pénestin,53,Bretagne,56,Morbihan,47.473,-2.465
56156,Persquen,53,Bretagne,56,Morbihan,48.015,-3.219
56157,Plaudren,53,Bretagne,56,Morbihan,47.779,-2.696
56158,Plescop,53,Bretagne,56,Morbihan,47.697,-2.831
56159,Pleucadeuc,53,Bretagne,56,Morbihan,47.77,-2.387
56160,Pleugriffet,53,Bretagne,56,Morbihan,47.994,-2.692
56161,Ploemel,53,Bretagne,56,Morbihan,47.66,-3.072
56162,Ploemeur,53,Bretagne,56,Morbihan,47.733,-3.442
56163,Ploërdut,53,Bretagne,56,Morbihan,48.092,-3.288
56164,Ploeren,53,Bretagne,56,Morbihan,47.662,-2.843
56165,Ploërmel,53,Bretagne,56,Morbihan,47.922,-2.383
56166,Plouay,53,Bretagne,56,Morbihan,47.927,-3.337
56167,Plougoumelen,53,Bretagne,56,Morbihan,47.661,-2.898
56168,Plouharnel,53,Bretagne,56,Morbihan,47.6,-3.123
56169,Plouhinec,53,Bretagne,56,Morbihan,47.693,-3.234
56170,Plouray,53,Bretagne,56,Morbihan,48.134,-3.376
56171,Pluherlin,53,Bretagne,56,Morbihan,47.715,-2.37
56172,Plumelec,53,Bretagne,56,Morbihan,47.826,-2.623
56173,Pluméliau-Bieuzy,53,Bretagne,56,Morbihan,47.965,-2.981
56174,Plumelin,53,Bretagne,56,Morbihan,47.882,-2.888
56175,Plumergat,53,Bretagne,56,Morbihan,47.728,-2.923
56176,Pluneret,53,Bretagne,56,Morbihan,47.678,-2.946
56177,Pluvigner,53,Bretagne,56,Morbihan,47.782,-3.016
56178,Pontivy,53,Bretagne,56,Morbihan,48.073,-2.97
56179,Pont-Scorff,53,Bretagne,56,Morbihan,47.839,-3.42
56180,Porcaro,53,Bretagne,56,Morbihan,47.92,-2.194
56181,Port-Louis,53,Bretagne,56,Morbihan,47.71,-3.348
56182,Priziac,53,Bretagne,56,Morbihan,48.056,-3.435
56184,Questembert,53,Bretagne,56,Morbihan,47.664,-2.437
56185,Quéven,53,Bretagne,56,Morbihan,47.784,-3.42
56186,Quiberon,53,Bretagne,56,Morbihan,47.488,-3.123
56188,Quistinic,53,Bretagne,56,Morbihan,47.909,-3.128
56189,Radenac,53,Bretagne,56,Morbihan,47.949,-2.713
56190,Réguiny,53,Bretagne,56,Morbihan,47.986,-2.772
56191,Réminiac,53,Bretagne,56,Morbihan,47.864,-2.253
56193,Riantec,53,Bretagne,56,Morbihan,47.718,-3.302
56194,Rieux,53,Bretagne,56,Morbihan,47.606,-2.126
56195,La Roche-Bernard,53,Bretagne,56,Morbihan,47.519,-2.303
56196,Rochefort-en-Terre,53,Bretagne,56,Morbihan,47.698,-2.344
56197,Val d'Oust,53,Bretagne,56,Morbihan,47.869,-2.456
56198,Rohan,53,Bretagne,56,Morbihan,48.09,-2.743
56199,Roudouallec,53,Bretagne,56,Morbihan,48.12,-3.694
56200,Ruffiac,53,Bretagne,56,Morbihan,47.814,-2.285
56201,Le Saint,53,Bretagne,56,Morbihan,48.096,-3.565
56202,Saint-Abraham,53,Bretagne,56,Morbihan,47.848,-2.406
56203,Saint-Aignan,53,Bretagne,56,Morbihan,48.182,-3.049
56204,Saint-Allouestre,53,Bretagne,56,Morbihan,47.908,-2.736
56205,Saint-Armel,53,Bretagne,56,Morbihan,47.563,-2.711
56206,Saint-Avé,53,Bretagne,56,Morbihan,47.699,-2.742
56207,Saint-Barthélemy,53,Bretagne,56,Morbihan,47.926,-3.041
56208,Saint-Brieuc-de-Mauron,53,Bretagne,56,Morbihan,48.09,-2.362
56209,Sainte-Brigitte,53,Bretagne,56,Morbihan,48.177,-3.11
56210,Saint-Caradec-Trégomel,53,Bretagne,56,Morbihan,48.032,-3.351
56211,Saint-Congard,53,Bretagne,56,Morbihan,47.768,-2.329
56212,Saint-Dolay,53,Bretagne,56,Morbihan,47.548,-2.172
56213,Saint-Gérand-Croixanvec,53,Bretagne,56,Morbihan,48.108,-2.886
56214,Saint-Gildas-de-Rhuys,53,Bretagne,56,Morbihan,47.513,-2.833
56215,Saint-Gonnery,53,Bretagne,56,Morbihan,48.126,-2.822
56216,Saint-Gorgon,53,Bretagne,56,Morbihan,47.642,-2.238
56218,Saint-Gravé,53,Bretagne,56,Morbihan,47.723,-2.288
56219,Saint-Guyomard,53,Bretagne,56,Morbihan,47.779,-2.502
56220,Sainte-Hélène,53,Bretagne,56,Morbihan,47.717,-3.185
56221,Saint-Jacut-les-Pins,53,Bretagne,56,Morbihan,47.678,-2.212
56222,Saint-Jean-Brévelay,53,Bretagne,56,Morbihan,47.831,-2.728
56223,Saint-Jean-la-Poterie,53,Bretagne,56,Morbihan,47.645,-2.123
56224,Saint-Laurent-sur-Oust,53,Bretagne,56,Morbihan,47.792,-2.314
56225,Saint-Léry,53,Bretagne,56,Morbihan,48.091,-2.263
56226,Saint-Malo-de-Beignon,53,Bretagne,56,Morbihan,47.957,-2.144
56227,Saint-Malo-des-Trois-Fontaines,53,Bretagne,56,Morbihan,48.017,-2.468
56228,Saint-Marcel,53,Bretagne,56,Morbihan,47.811,-2.416
56229,Saint-Martin-sur-Oust,53,Bretagne,56,Morbihan,47.763,-2.264
56230,Saint-Nicolas-du-Tertre,53,Bretagne,56,Morbihan,47.796,-2.218
56231,Saint-Nolff,53,Bretagne,56,Morbihan,47.698,-2.666
56232,Saint-Perreux,53,Bretagne,56,Morbihan,47.672,-2.123
56233,Saint-Philibert,53,Bretagne,56,Morbihan,47.588,-3.001
56234,Saint-Pierre-Quiberon,53,Bretagne,56,Morbihan,47.523,-3.138
56236,Saint-Servant,53,Bretagne,56,Morbihan,47.899,-2.512
56237,Saint-Thuriau,53,Bretagne,56,Morbihan,48.016,-2.943
56238,Saint-Tugdual,53,Bretagne,56,Morbihan,48.096,-3.367
56239,Saint-Vincent-sur-Oust,53,Bretagne,56,Morbihan,47.702,-2.148
56240,Sarzeau,53,Bretagne,56,Morbihan,47.524,-2.751
56241,Sauzon,53,Bretagne,56,Morbihan,47.354,-3.23
56242,Séglien,53,Bretagne,56,Morbihan,48.102,-3.152
56243,Séné,53,Bretagne,56,Morbihan,47.623,-2.724
56244,Sérent,53,Bretagne,56,Morbihan,47.824,-2.497
56245,Silfiac,53,Bretagne,56,Morbihan,48.145,-3.172
56246,Le Sourn,53,Bretagne,56,Morbihan,48.038,-2.995
56247,Sulniac,53,Bretagne,56,Morbihan,47.66,-2.563
56248,Surzur,53,Bretagne,56,Morbihan,47.569,-2.627
56249,Taupont,53,Bretagne,56,Morbihan,47.962,-2.443
56250,Théhillac,53,Bretagne,56,Morbihan,47.552,-2.118
56251,Theix-Noyalo,53,Bretagne,56,Morbihan,47.636,-2.647
56252,Le Tour-du-Parc,53,Bretagne,56,Morbihan,47.529,-2.654
56253,Tréal,53,Bretagne,56,Morbihan,47.833,-2.23
56254,Trédion,53,Bretagne,56,Morbihan,47.783,-2.584
56255,Treffléan,53,Bretagne,56,Morbihan,47.678,-2.622
56256,Tréhorenteuc,53,Bretagne,56,Morbihan,48.004,-2.295
56257,La Trinité-Porhoët,53,Bretagne,56,Morbihan,48.098,-2.525
56258,La Trinité-sur-Mer,53,Bretagne,56,Morbihan,47.591,-3.037
56259,La Trinité-Surzur,53,Bretagne,56,Morbihan,47.605,-2.592
56260,Vannes,53,Bretagne,56,Morbihan,47.66,-2.757
56261,La Vraie-Croix,53,Bretagne,56,Morbihan,47.69,-2.519
56262,Le Bono,53,Bretagne,56,Morbihan,47.637,-2.94
56263,Sainte-Anne-d'Auray,53,Bretagne,56,Morbihan,47.701,-2.953
56264,Kernascléden,53,Bretagne,56,Morbihan,48.008,-3.329
72001,Aigné,52,Pays de la Loire,72,Sarthe,48.067,0.106
72002,Aillières-Beauvoir,52,Pays de la Loire,72,Sarthe,48.4,0.321
72003,Allonnes,52,Pays de la Loire,72,Sarthe,47.959,0.144
72004,Amné,52,Pays de la Loire,72,Sarthe,48.04,-0.044
72005,Ancinnes,52,Pays de la Loire,72,Sarthe,48.36,0.174
72006,Arçonnay,52,Pays de la Loire,72,Sarthe,48.396,0.081
72007,Ardenay-sur-Mérize,52,Pays de la Loire,72,Sarthe,47.994,0.428
72008,Arnage,52,Pays de la Loire,72,Sarthe,47.929,0.191
72009,Arthezé,52,Pays de la Loire,72,Sarthe,47.789,-0.111
72010,Asnières-sur-Vègre,52,Pays de la Loire,72,Sarthe,47.886,-0.226
72011,Assé-le-Boisne,52,Pays de la Loire,72,Sarthe,48.322,-0.003
72012,Assé-le-Riboul,52,Pays de la Loire,72,Sarthe,48.203,0.079
72013,Aubigné-Racan,52,Pays de la Loire,72,Sarthe,47.684,0.25
72015,Les Aulneaux,52,Pays de la Loire,72,Sarthe,48.438,0.343
72016,Auvers-le-Hamon,52,Pays de la Loire,72,Sarthe,47.904,-0.345
72017,Auvers-sous-Montfaucon,52,Pays de la Loire,72,Sarthe,48.001,-0.075
72018,Avesnes-en-Saosnois,52,Pays de la Loire,72,Sarthe,48.266,0.359
72019,Avessé,52,Pays de la Loire,72,Sarthe,47.957,-0.267
72020,Avezé,52,Pays de la Loire,72,Sarthe,48.234,0.672
72021,Avoise,52,Pays de la Loire,72,Sarthe,47.86,-0.193
72022,Le Bailleul,52,Pays de la Loire,72,Sarthe,47.772,-0.18
72023,Ballon-Saint Mars,52,Pays de la Loire,72,Sarthe,48.172,0.226
72024,La Bazoge,52,Pays de la Loire,72,Sarthe,48.103,0.144
72025,Bazouges Cré sur Loir,52,Pays de la Loire,72,Sarthe,47.686,-0.172
72026,Beaufay,52,Pays de la Loire,72,Sarthe,48.142,0.342
72027,Beaumont-sur-Dême,52,Pays de la Loire,72,Sarthe,47.687,0.58
72028,Beaumont-Pied-de-Bœuf,52,Pays de la Loire,72,Sarthe,47.757,0.384
72029,Beaumont-sur-Sarthe,52,Pays de la Loire,72,Sarthe,48.225,0.112
72031,Beillé,52,Pays de la Loire,72,Sarthe,48.083,0.509
72032,Berfay,52,Pays de la Loire,72,Sarthe,48.002,0.75
72034,Bérus,52,Pays de la Loire,72,Sarthe,48.375,0.068
72035,Bessé-sur-Braye,52,Pays de la Loire,72,Sarthe,47.824,0.722
72036,Béthon,52,Pays de la Loire,72,Sarthe,48.365,0.092
72037,Blèves,52,Pays de la Loire,72,Sarthe,48.45,0.336
72038,Boëssé-le-Sec,52,Pays de la Loire,72,Sarthe,48.135,0.558
72039,Bonnétable,52,Pays de la Loire,72,Sarthe,48.185,0.452
72040,La Bosse,52,Pays de la Loire,72,Sarthe,48.164,0.547
72041,Bouër,52,Pays de la Loire,72,Sarthe,48.076,0.634
72042,Bouloire,52,Pays de la Loire,72,Sarthe,47.968,0.551
72043,Bourg-le-Roi,52,Pays de la Loire,72,Sarthe,48.346,0.132
72044,Bousse,52,Pays de la Loire,72,Sarthe,47.761,-0.063
72045,Brains-sur-Gée,52,Pays de la Loire,72,Sarthe,48.01,-0.027
72046,Le Breil-sur-Mérize,52,Pays de la Loire,72,Sarthe,47.996,0.5
72047,Brette-les-Pins,52,Pays de la Loire,72,Sarthe,47.911,0.327
72048,Briosne-lès-Sables,52,Pays de la Loire,72,Sarthe,48.175,0.393
72049,La Bruère-sur-Loir,52,Pays de la Loire,72,Sarthe,47.651,0.357
72050,Brûlon,52,Pays de la Loire,72,Sarthe,47.981,-0.23
72051,Cérans-Foulletourte,52,Pays de la Loire,72,Sarthe,47.834,0.07
72052,Chahaignes,52,Pays de la Loire,72,Sarthe,47.752,0.514
72053,Challes,52,Pays de la Loire,72,Sarthe,47.934,0.429
72054,Champagné,52,Pays de la Loire,72,Sarthe,48.016,0.334
72056,Champfleur,52,Pays de la Loire,72,Sarthe,48.384,0.125
72057,Champrond,52,Pays de la Loire,72,Sarthe,48.083,0.747
72058,Changé,52,Pays de la Loire,72,Sarthe,47.978,0.297
72059,Chantenay-Villedieu,52,Pays de la Loire,72,Sarthe,47.92,-0.154
72060,La Chapelle-aux-Choux,52,Pays de la Loire,72,Sarthe,47.628,0.23
72061,La Chapelle-d'Aligné,52,Pays de la Loire,72,Sarthe,47.736,-0.239
72062,La Chapelle-du-Bois,52,Pays de la Loire,72,Sarthe,48.227,0.584
72064,La Chapelle-Huon,52,Pays de la Loire,72,Sarthe,47.856,0.719
72065,La Chapelle-Saint-Aubin,52,Pays de la Loire,72,Sarthe,48.036,0.157
72066,La Chapelle-Saint-Fray,52,Pays de la Loire,72,Sarthe,48.109,0.091
72067,La Chapelle-Saint-Rémy,52,Pays de la Loire,72,Sarthe,48.104,0.465
72068,La Chartre-sur-le-Loir,52,Pays de la Loire,72,Sarthe,47.73,0.582
72070,Chassillé,52,Pays de la Loire,72,Sarthe,48.021,-0.127
72071,Montval-sur-Loir,52,Pays de la Loire,72,Sarthe,47.702,0.431
72072,Château-l'Hermitage,52,Pays de la Loire,72,Sarthe,47.802,0.199
72073,Chaufour-Notre-Dame,52,Pays de la Loire,72,Sarthe,48.018,0.063
72074,Chemiré-en-Charnie,52,Pays de la Loire,72,Sarthe,48.053,-0.203
72075,Chemiré-le-Gaudin,52,Pays de la Loire,72,Sarthe,47.929,-0.012
72076,Chenay,52,Pays de la Loire,72,Sarthe,48.448,0.16
72077,Chenu,52,Pays de la Loire,72,Sarthe,47.604,0.355
72078,Chérancé,52,Pays de la Loire,72,Sarthe,48.281,0.176
72079,Chérisay,52,Pays de la Loire,72,Sarthe,48.35,0.114
72080,Cherré-Au,52,Pays de la Loire,72,Sarthe,48.155,0.657
72083,Chevillé,52,Pays de la Loire,72,Sarthe,47.942,-0.218
72084,Clermont-Créans,52,Pays de la Loire,72,Sarthe,47.733,-0.024
72085,Cogners,52,Pays de la Loire,72,Sarthe,47.862,0.654
72086,Commerveil,52,Pays de la Loire,72,Sarthe,48.314,0.354
72087,Conflans-sur-Anille,52,Pays de la Loire,72,Sarthe,47.972,0.727
72088,Congé-sur-Orne,52,Pays de la Loire,72,Sarthe,48.21,0.255
72089,Conlie,52,Pays de la Loire,72,Sarthe,48.122,-0.013
72090,Connerré,52,Pays de la Loire,72,Sarthe,48.051,0.468
72091,Contilly,52,Pays de la Loire,72,Sarthe,48.413,0.359
72093,Cormes,52,Pays de la Loire,72,Sarthe,48.168,0.709
72094,Coudrecieux,52,Pays de la Loire,72,Sarthe,47.985,0.626
72095,Coulaines,52,Pays de la Loire,72,Sarthe,48.033,0.211
72096,Coulans-sur-Gée,52,Pays de la Loire,72,Sarthe,48.022,0.017
72098,Coulongé,52,Pays de la Loire,72,Sarthe,47.692,0.194
72099,Courcebœufs,52,Pays de la Loire,72,Sarthe,48.127,0.282
72100,Courcelles-la-Forêt,52,Pays de la Loire,72,Sarthe,47.794,-0.024
72101,Courcemont,52,Pays de la Loire,72,Sarthe,48.177,0.344
72102,Courcival,52,Pays de la Loire,72,Sarthe,48.236,0.392
72103,Courdemanche,52,Pays de la Loire,72,Sarthe,47.816,0.555
72104,Courgains,52,Pays de la Loire,72,Sarthe,48.291,0.277
72105,Courgenard,52,Pays de la Loire,72,Sarthe,48.157,0.74
72106,Courtillers,52,Pays de la Loire,72,Sarthe,47.806,-0.315
72107,Crannes-en-Champagne,52,Pays de la Loire,72,Sarthe,47.979,-0.037
72109,Crissé,52,Pays de la Loire,72,Sarthe,48.18,-0.064
72110,Crosmières,52,Pays de la Loire,72,Sarthe,47.736,-0.155
72111,Cures,52,Pays de la Loire,72,Sarthe,48.085,0.017
72112,Dangeul,52,Pays de la Loire,72,Sarthe,48.249,0.261
72113,Degré,52,Pays de la Loire,72,Sarthe,48.053,0.074
72114,Dehault,52,Pays de la Loire,72,Sarthe,48.208,0.576
72115,Dissay-sous-Courcillon,52,Pays de la Loire,72,Sarthe,47.666,0.484
72118,Dollon,52,Pays de la Loire,72,Sarthe,48.036,0.594
72119,Domfront-en-Champagne,52,Pays de la Loire,72,Sarthe,48.109,0.045
72120,Doucelles,52,Pays de la Loire,72,Sarthe,48.256,0.184
72121,Douillet,52,Pays de la Loire,72,Sarthe,48.276,-0.05
72122,Duneau,52,Pays de la Loire,72,Sarthe,48.068,0.535
72123,Dureil,52,Pays de la Loire,72,Sarthe,47.83,-0.134
72124,Écommoy,52,Pays de la Loire,72,Sarthe,47.825,0.285
72125,Écorpain,52,Pays de la Loire,72,Sarthe,47.938,0.637
72126,Épineu-le-Chevreuil,52,Pays de la Loire,72,Sarthe,48.04,-0.132
72127,Étival-lès-le-Mans,52,Pays de la Loire,72,Sarthe,47.963,0.077
72128,Val-d'Étangson,52,Pays de la Loire,72,Sarthe,47.9,0.627
72129,Fatines,52,Pays de la Loire,72,Sarthe,48.046,0.335
72130,Fay,52,Pays de la Loire,72,Sarthe,48.001,0.072
72131,Fercé-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.897,-0.036
72132,La Ferté-Bernard,52,Pays de la Loire,72,Sarthe,48.184,0.635
72133,Fillé,52,Pays de la Loire,72,Sarthe,47.902,0.115
72134,Flée,52,Pays de la Loire,72,Sarthe,47.732,0.457
72135,La Fontaine-Saint-Martin,52,Pays de la Loire,72,Sarthe,47.794,0.047
72136,Fontenay-sur-Vègre,52,Pays de la Loire,72,Sarthe,47.907,-0.215
72137,Villeneuve-en-Perseigne,52,Pays de la Loire,72,Sarthe,48.438,0.237
72138,Fresnay-sur-Sarthe,52,Pays de la Loire,72,Sarthe,48.282,0.023
72139,Fyé,52,Pays de la Loire,72,Sarthe,48.323,0.082
72141,Gesnes-le-Gandelin,52,Pays de la Loire,72,Sarthe,48.358,0.03
72142,Grandchamp,52,Pays de la Loire,72,Sarthe,48.307,0.181
72143,Le Grand-Lucé,52,Pays de la Loire,72,Sarthe,47.867,0.463
72144,Gréez-sur-Roc,52,Pays de la Loire,72,Sarthe,48.137,0.824
72145,Le Grez,52,Pays de la Loire,72,Sarthe,48.189,-0.156
72146,Guécélard,52,Pays de la Loire,72,Sarthe,47.884,0.142
72147,La Guierche,52,Pays de la Loire,72,Sarthe,48.118,0.201
72148,Jauzé,52,Pays de la Loire,72,Sarthe,48.211,0.382
72149,Joué-en-Charnie,52,Pays de la Loire,72,Sarthe,48.016,-0.195
72150,Joué-l'Abbé,52,Pays de la Loire,72,Sarthe,48.108,0.23
72151,Juigné-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.868,-0.292
72152,Juillé,52,Pays de la Loire,72,Sarthe,48.245,0.126
72153,Jupilles,52,Pays de la Loire,72,Sarthe,47.792,0.41
72154,La Flèche,52,Pays de la Loire,72,Sarthe,47.689,-0.065
72155,Laigné-en-Belin,52,Pays de la Loire,72,Sarthe,47.868,0.234
72156,Lamnay,52,Pays de la Loire,72,Sarthe,48.106,0.71
72157,Lavardin,52,Pays de la Loire,72,Sarthe,48.084,0.063
72158,Lavaré,52,Pays de la Loire,72,Sarthe,48.058,0.657
72160,Lavernat,52,Pays de la Loire,72,Sarthe,47.719,0.346
72161,Lhomme,52,Pays de la Loire,72,Sarthe,47.76,0.564
72163,Ligron,52,Pays de la Loire,72,Sarthe,47.77,-0.013
72164,Livet-en-Saosnois,52,Pays de la Loire,72,Sarthe,48.356,0.211
72165,Lombron,52,Pays de la Loire,72,Sarthe,48.086,0.413
72166,Longnes,52,Pays de la Loire,72,Sarthe,48.021,-0.085
72167,Louailles,52,Pays de la Loire,72,Sarthe,47.783,-0.239
72168,Loué,52,Pays de la Loire,72,Sarthe,47.998,-0.138
72169,Louplande,52,Pays de la Loire,72,Sarthe,47.941,0.049
72170,Louvigny,52,Pays de la Loire,72,Sarthe,48.336,0.201
72171,Louzes,52,Pays de la Loire,72,Sarthe,48.428,0.294
72172,Le Luart,52,Pays de la Loire,72,Sarthe,48.08,0.597
72173,Luceau,52,Pays de la Loire,72,Sarthe,47.718,0.392
72174,Lucé-sous-Ballon,52,Pays de la Loire,72,Sarthe,48.211,0.213
72175,Luché-Pringé,52,Pays de la Loire,72,Sarthe,47.704,0.095
72176,Le Lude,52,Pays de la Loire,72,Sarthe,47.654,0.15
72177,Maigné,52,Pays de la Loire,72,Sarthe,47.939,-0.055
72178,Maisoncelles,52,Pays de la Loire,72,Sarthe,47.938,0.577
72179,Malicorne-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.813,-0.088
72180,Mamers,52,Pays de la Loire,72,Sarthe,48.354,0.371
72181,Le Mans,52,Pays de la Loire,72,Sarthe,47.988,0.2
72182,Mansigné,52,Pays de la Loire,72,Sarthe,47.741,0.134
72183,Marçon,52,Pays de la Loire,72,Sarthe,47.705,0.527
72184,Mareil-en-Champagne,52,Pays de la Loire,72,Sarthe,47.981,-0.179
72185,Mareil-sur-Loir,52,Pays de la Loire,72,Sarthe,47.72,0.008
72186,Maresché,52,Pays de la Loire,72,Sarthe,48.206,0.149
72187,Marigné-Laillé,52,Pays de la Loire,72,Sarthe,47.818,0.352
72188,Marollette,52,Pays de la Loire,72,Sarthe,48.376,0.363
72189,Marolles-les-Braults,52,Pays de la Loire,72,Sarthe,48.254,0.32
72190,Marolles-lès-Saint-Calais,52,Pays de la Loire,72,Sarthe,47.918,0.793
72191,Mayet,52,Pays de la Loire,72,Sarthe,47.764,0.28
72192,Les Mées,52,Pays de la Loire,72,Sarthe,48.314,0.234
72193,Melleray,52,Pays de la Loire,72,Sarthe,48.095,0.814
72194,Meurcé,52,Pays de la Loire,72,Sarthe,48.237,0.202
72195,Mézeray,52,Pays de la Loire,72,Sarthe,47.83,-0.016
72196,Mézières-sur-Ponthouin,52,Pays de la Loire,72,Sarthe,48.202,0.298
72197,Mézières-sous-Lavardin,52,Pays de la Loire,72,Sarthe,48.156,0.048
72198,La Milesse,52,Pays de la Loire,72,Sarthe,48.067,0.136
72199,Moitron-sur-Sarthe,52,Pays de la Loire,72,Sarthe,48.247,0.06
72200,Moncé-en-Belin,52,Pays de la Loire,72,Sarthe,47.898,0.196
72201,Moncé-en-Saosnois,52,Pays de la Loire,72,Sarthe,48.273,0.389
72202,Monhoudou,52,Pays de la Loire,72,Sarthe,48.287,0.326
72204,Montaillé,52,Pays de la Loire,72,Sarthe,47.955,0.686
72205,Montbizot,52,Pays de la Loire,72,Sarthe,48.153,0.182
72208,Montmirail,52,Pays de la Loire,72,Sarthe,48.107,0.771
72209,Montreuil-le-Chétif,52,Pays de la Loire,72,Sarthe,48.241,-0.038
72210,Montreuil-le-Henri,52,Pays de la Loire,72,Sarthe,47.862,0.572
72211,Mont-Saint-Jean,52,Pays de la Loire,72,Sarthe,48.244,-0.113
72212,Moulins-le-Carbonnel,52,Pays de la Loire,72,Sarthe,48.374,-0.013
72213,Mulsanne,52,Pays de la Loire,72,Sarthe,47.919,0.244
72214,Nauvay,52,Pays de la Loire,72,Sarthe,48.254,0.393
72215,Neufchâtel-en-Saosnois,52,Pays de la Loire,72,Sarthe,48.388,0.245
72216,Neuvillalais,52,Pays de la Loire,72,Sarthe,48.154,-0.007
72217,Neuville-sur-Sarthe,52,Pays de la Loire,72,Sarthe,48.076,0.214
72218,Neuvillette-en-Charnie,52,Pays de la Loire,72,Sarthe,48.088,-0.207
72219,Bernay-Neuvy-en-Champagne,52,Pays de la Loire,72,Sarthe,48.079,-0.022
72220,Nogent-le-Bernard,52,Pays de la Loire,72,Sarthe,48.24,0.504
72221,Nogent-sur-Loir,52,Pays de la Loire,72,Sarthe,47.656,0.398
72222,Nouans,52,Pays de la Loire,72,Sarthe,48.238,0.228
72223,Noyen-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.859,-0.1
72224,Nuillé-le-Jalais,52,Pays de la Loire,72,Sarthe,48.02,0.486
72225,Oisseau-le-Petit,52,Pays de la Loire,72,Sarthe,48.349,0.074
72226,Oizé,52,Pays de la Loire,72,Sarthe,47.802,0.11
72227,Panon,52,Pays de la Loire,72,Sarthe,48.339,0.3
72228,Parcé-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.821,-0.193
72229,Parennes,52,Pays de la Loire,72,Sarthe,48.117,-0.186
72230,Parigné-le-Pôlin,52,Pays de la Loire,72,Sarthe,47.856,0.124
72231,Parigné-l'Évêque,52,Pays de la Loire,72,Sarthe,47.932,0.372
72232,Notre-Dame-du-Pé,52,Pays de la Loire,72,Sarthe,47.726,-0.337
72233,Peray,52,Pays de la Loire,72,Sarthe,48.25,0.371
72234,Pezé-le-Robert,52,Pays de la Loire,72,Sarthe,48.202,-0.042
72235,Piacé,52,Pays de la Loire,72,Sarthe,48.266,0.114
72236,Pincé,52,Pays de la Loire,72,Sarthe,47.798,-0.367
72237,Pirmil,52,Pays de la Loire,72,Sarthe,47.91,-0.09
72238,Pizieux,52,Pays de la Loire,72,Sarthe,48.323,0.334
72239,Poillé-sur-Vègre,52,Pays de la Loire,72,Sarthe,47.916,-0.272
72241,Montfort-le-Gesnois,52,Pays de la Loire,72,Sarthe,48.058,0.402
72243,Pontvallain,52,Pays de la Loire,72,Sarthe,47.759,0.199
72244,Précigné,52,Pays de la Loire,72,Sarthe,47.764,-0.318
72245,Préval,52,Pays de la Loire,72,Sarthe,48.227,0.62
72246,Prévelles,52,Pays de la Loire,72,Sarthe,48.154,0.475
72247,Pruillé-le-Chétif,52,Pays de la Loire,72,Sarthe,47.993,0.106
72248,Pruillé-l'Éguillé,52,Pays de la Loire,72,Sarthe,47.839,0.422
72249,La Quinte,52,Pays de la Loire,72,Sarthe,48.051,0.042
72250,Rahay,52,Pays de la Loire,72,Sarthe,47.958,0.811
72251,René,52,Pays de la Loire,72,Sarthe,48.277,0.217
